07/06-12:07:57.635832, 95564, TCP, raw, 40, C2S, 192.168.10.15:49541, 23.192.74.53:80, 301:1:1, allow
07/06-17:15:28.392834, 6606095, TCP, raw, 241, C2S, 192.168.10.15:58649, 121.242.123.135:443, 301:1:1, allow
07/06-17:15:33.051936, 6607714, TCP, raw, 410, C2S, 192.168.10.15:58681, 89.186.73.156:443, 301:2:1, allow
07/06-17:15:51.320337, 6612523, TCP, raw, 41, C2S, 192.168.10.15:58813, 121.242.123.135:443, 301:2:1, allow
07/06-17:15:51.509347, 6612542, TCP, raw, 41, C2S, 192.168.10.15:58814, 121.242.123.135:443, 301:2:1, allow
07/06-17:16:11.754690, 6614758, TCP, raw, 41, C2S, 192.168.10.15:58820, 121.242.123.135:443, 301:1:1, allow
07/06-17:16:32.044012, 6616515, TCP, raw, 41, C2S, 192.168.10.15:58844, 121.242.123.135:443, 301:1:1, allow
07/06-17:16:32.267004, 6616559, TCP, raw, 41, C2S, 192.168.10.15:58845, 121.242.123.135:443, 301:1:1, allow
07/06-17:16:52.547224, 6618515, TCP, raw, 41, C2S, 192.168.10.15:58847, 121.242.123.135:443, 301:1:1, allow
07/06-17:16:52.844056, 6618622, TCP, raw, 41, C2S, 192.168.10.15:58848, 121.242.123.135:443, 301:1:1, allow
07/06-17:17:13.141163, 6619344, TCP, raw, 41, C2S, 192.168.10.15:58849, 121.242.123.135:443, 301:1:1, allow
07/06-17:17:33.391342, 6620703, TCP, raw, 241, C2S, 192.168.10.15:58850, 121.242.123.135:443, 301:1:1, allow
07/06-17:18:15.423066, 6636446, TCP, raw, 41, C2S, 192.168.10.15:58852, 121.242.123.135:443, 301:1:1, allow
07/06-17:18:35.735737, 6639760, TCP, raw, 41, C2S, 192.168.10.15:58855, 121.242.123.135:443, 301:1:1, allow
07/06-17:18:55.985957, 6644275, TCP, raw, 41, C2S, 192.168.10.15:58857, 121.242.123.135:443, 301:1:1, allow
07/06-17:19:07.375070, 6649315, TCP, raw, 470, C2S, 192.168.10.5:54603, 23.60.139.27:80, 301:1:1, allow
07/06-17:19:18.942678, 6653829, TCP, raw, 1500, S2C, 151.101.0.207:80, 192.168.10.16:34070, 301:1:1, allow
07/06-17:19:19.095775, 6653914, TCP, raw, 1500, S2C, 93.184.216.180:80, 192.168.10.16:40016, 301:1:1, allow
07/06-17:19:19.602395, 6654641, TCP, raw, 1500, S2C, 52.84.32.24:80, 192.168.10.16:50936, 301:1:1, allow
07/06-17:19:19.772996, 6654985, TCP, raw, 1500, S2C, 23.210.85.189:80, 192.168.10.16:45754, 301:1:1, allow
07/06-17:22:29.905047, 6709298, TCP, raw, 40, S2C, 179.43.190.11:80, 192.168.10.14:64936, 301:1:1, allow
07/06-17:23:09.422319, 6712550, TCP, raw, 40, C2S, 192.168.10.8:53999, 23.60.139.27:80, 301:1:1, allow
07/06-17:30:37.286244, 6786532, TCP, raw, 457, C2S, 192.168.10.9:6842, 23.60.139.27:80, 301:1:1, allow
07/06-17:33:43.985793, 6899181, UDP, raw, 328, C2S, 192.168.10.8:38868, 192.168.10.5:34906, 301:2:1, allow
07/06-17:35:21.015004, 6947867, TCP, raw, 1500, S2C, 23.217.51.48:80, 192.168.10.16:52550, 301:1:1, allow
07/06-17:35:21.019971, 6947917, TCP, raw, 1500, S2C, 23.217.51.48:80, 192.168.10.16:52554, 301:1:1, allow
07/06-17:35:21.143711, 6948749, TCP, raw, 1500, S2C, 23.203.114.194:80, 192.168.10.16:41706, 301:1:1, allow
07/06-17:35:22.312418, 6951348, TCP, raw, 1500, S2C, 23.203.114.194:80, 192.168.10.16:41716, 301:1:1, allow
07/06-17:35:22.379882, 6951428, TCP, raw, 1500, S2C, 23.203.114.194:80, 192.168.10.16:41722, 301:1:1, allow
07/06-17:39:09.453958, 7009094, TCP, raw, 40, S2C, 74.217.63.32:443, 192.168.10.5:55097, 301:1:1, allow
07/06-17:44:52.183602, 7077899, TCP, raw, 445, C2S, 192.168.10.14:65245, 54.76.70.15:443, 301:1:1, allow
07/06-17:45:10.638419, 7081039, TCP, raw, 41, C2S, 192.168.10.14:65303, 213.133.105.188:443, 301:1:1, allow
07/06-17:47:29.394500, 7118021, TCP, raw, 557, C2S, 192.168.10.9:7649, 54.163.61.38:443, 301:1:1, allow
07/06-17:47:50.882601, 7120962, TCP, raw, 557, C2S, 192.168.10.9:7696, 54.163.61.38:443, 301:1:1, allow
07/06-17:48:16.555445, 7130104, TCP, raw, 60, S2C, 178.255.83.1:80, 192.168.10.17:35452, 301:1:1, allow
07/06-17:48:50.679525, 7151936, TCP, raw, 1500, S2C, 64.225.158.189:80, 192.168.10.12:40022, 301:1:1, allow
07/06-17:48:54.050814, 7155353, TCP, raw, 1500, S2C, 23.15.4.24:80, 192.168.10.12:49926, 301:1:1, allow
07/06-17:48:54.053316, 7155382, TCP, raw, 1500, S2C, 23.15.4.24:80, 192.168.10.12:49924, 301:1:1, allow
07/06-17:49:51.107352, 7204255, TCP, raw, 40, C2S, 192.168.10.8:49165, 192.168.10.3:88, 301:2:1, allow
07/06-17:50:04.842350, 7235561, TCP, raw, 1430, S2C, 192.168.10.3:88, 192.168.10.8:49183, 301:2:1, allow
07/06-17:53:12.597734, 7317068, TCP, raw, 202, C2S, 192.168.10.17:40184, 185.13.88.201:443, 301:1:1, allow
07/06-17:55:45.989483, 7380778, TCP, raw, 1500, C2S, 192.168.10.14:49576, 23.198.168.64:443, 301:1:1, allow
07/06-17:56:12.220645, 7395392, TCP, raw, 202, C2S, 192.168.10.17:40302, 185.13.88.201:443, 301:1:1, allow
07/06-17:56:12.229079, 7395403, TCP, raw, 202, C2S, 192.168.10.17:40305, 185.13.88.201:443, 301:1:1, allow
07/06-17:56:12.243477, 7395411, TCP, raw, 202, C2S, 192.168.10.17:40306, 185.13.88.201:443, 301:1:1, allow
07/06-17:58:05.096425, 7456632, TCP, raw, 250, C2S, 192.168.10.12:58204, 23.208.27.150:443, 301:1:1, allow
07/06-17:58:05.096426, 7456633, TCP, raw, 250, C2S, 192.168.10.12:58206, 23.208.27.150:443, 301:1:1, allow
07/06-17:58:11.080424, 7463369, TCP, raw, 247, C2S, 192.168.10.12:58326, 23.208.27.150:443, 301:1:1, allow
07/06-17:58:11.272424, 7463557, TCP, raw, 247, C2S, 192.168.10.12:58348, 23.208.27.150:443, 301:1:1, allow
07/06-17:58:11.272440, 7463558, TCP, raw, 247, C2S, 192.168.10.12:58346, 23.208.27.150:443, 301:1:1, allow
07/06-17:58:11.272440, 7463559, TCP, raw, 247, C2S, 192.168.10.12:58344, 23.208.27.150:443, 301:1:1, allow
07/06-18:01:58.529607, 7548512, TCP, raw, 166, C2S, 192.168.10.14:50052, 54.236.250.25:443, 301:1:1, allow
07/06-18:03:00.018993, 7566291, TCP, raw, 433, C2S, 192.168.10.5:56063, 69.172.216.55:443, 301:1:1, allow
07/06-18:05:10.847837, 7611347, TCP, raw, 214, C2S, 192.168.10.17:55452, 199.167.65.25:443, 301:1:1, allow
07/06-18:05:27.117647, 7622975, UDP, raw, 328, C2S, 192.168.10.8:45257, 192.168.10.5:44354, 301:1:1, allow
07/06-18:07:24.089038, 7671991, TCP, raw, 208, C2S, 192.168.10.8:1383, 192.168.10.9:445, 301:1:1, allow
07/06-18:07:24.089040, 7671993, TCP, raw, 208, C2S, 192.168.10.8:1384, 192.168.10.9:1025, 301:1:1, allow
07/06-18:07:24.089101, 7671997, TCP, raw, 208, C2S, 192.168.10.8:1386, 192.168.10.9:1027, 301:1:1, allow
07/06-18:09:01.870166, 7703271, TCP, raw, 208, C2S, 192.168.10.8:1447, 192.168.10.12:445, 301:1:1, allow
07/06-18:10:06.781935, 7718298, UDP, raw, 328, C2S, 192.168.10.8:40684, 192.168.10.14:43157, 301:2:1, allow
07/06-18:10:09.636741, 7718668, UDP, raw, 328, C2S, 192.168.10.8:40684, 192.168.10.14:36576, 301:2:1, allow
07/06-18:10:29.155633, 7724183, UDP, raw, 328, C2S, 192.168.10.8:47028, 192.168.10.15:44118, 301:2:1, allow
07/06-18:10:31.725794, 7724346, UDP, raw, 328, C2S, 192.168.10.8:47028, 192.168.10.15:40940, 301:2:1, allow
07/06-18:10:44.988730, 7734191, TCP, raw, 208, C2S, 192.168.10.8:1470, 192.168.10.16:445, 301:2:1, allow
07/06-18:11:21.246231, 7749302, TCP, raw, 1500, S2C, 23.15.4.16:80, 192.168.10.16:41730, 301:1:1, allow
07/06-18:11:40.343983, 7758058, TCP, raw, 208, C2S, 192.168.10.8:1482, 192.168.10.17:445, 301:1:1, allow
07/06-18:12:38.906289, 7765310, TCP, raw, 208, C2S, 192.168.10.8:1508, 192.168.10.19:445, 301:1:1, allow
07/06-18:13:48.045787, 7779797, TCP, raw, 208, C2S, 192.168.10.8:1524, 192.168.10.50:445, 301:2:1, allow
07/06-18:14:53.828767, 7797312, UDP, raw, 328, C2S, 192.168.10.8:62491, 192.168.10.5:43014, 301:2:1, allow
07/06-18:16:50.621740, 7824798, TCP, raw, 208, C2S, 192.168.10.8:1734, 192.168.10.9:445, 301:1:1, allow
07/06-18:16:50.621795, 7824804, TCP, raw, 208, C2S, 192.168.10.8:1737, 192.168.10.9:1027, 301:1:1, allow
07/06-18:16:50.621872, 7824812, TCP, raw, 208, C2S, 192.168.10.8:1735, 192.168.10.9:1025, 301:1:1, allow
07/06-18:17:01.731225, 7829731, TCP, raw, 178, C2S, 192.168.10.12:59734, 192.229.163.180:443, 301:1:1, allow
07/06-18:18:18.017793, 7860456, TCP, raw, 166, C2S, 192.168.10.8:1997, 50.19.51.56:443, 301:1:1, allow
07/06-18:18:28.436470, 7866686, TCP, raw, 208, C2S, 192.168.10.8:2017, 192.168.10.12:445, 301:1:1, allow
07/06-18:18:30.798448, 7866806, TCP, raw, 41, C2S, 192.168.10.8:1991, 209.182.132.11:443, 301:1:1, allow
07/06-18:19:26.121044, 7878394, TCP, raw, 1500, S2C, 23.206.162.83:80, 192.168.10.19:56569, 301:2:1, allow
07/06-18:19:26.128098, 7878477, TCP, raw, 1500, S2C, 23.206.162.83:80, 192.168.10.19:56568, 301:2:1, allow
07/06-18:19:26.737513, 7879647, TCP, raw, 1500, S2C, 195.248.250.150:80, 192.168.10.19:43588, 301:2:1, allow
07/06-18:19:26.980354, 7880264, TCP, raw, 1500, S2C, 104.70.178.66:80, 192.168.10.19:47551, 301:2:1, allow
07/06-18:19:29.337681, 7882189, TCP, raw, 1500, S2C, 52.84.29.100:80, 192.168.10.19:46832, 301:2:1, allow
07/06-18:19:29.935972, 7882412, UDP, raw, 328, C2S, 192.168.10.8:34163, 192.168.10.14:44364, 301:2:1, allow
07/06-18:19:31.967964, 7884983, TCP, raw, 1500, S2C, 89.163.159.99:80, 192.168.10.19:44050, 301:2:1, allow
07/06-18:19:32.763879, 7885515, UDP, raw, 328, C2S, 192.168.10.8:34163, 192.168.10.14:43966, 301:2:1, allow
07/06-18:19:52.497516, 7891768, UDP, raw, 328, C2S, 192.168.10.8:38362, 192.168.10.15:42265, 301:2:1, allow
07/06-18:19:55.352380, 7892124, UDP, raw, 328, C2S, 192.168.10.8:38362, 192.168.10.15:33460, 301:2:1, allow
07/06-18:20:08.737345, 7897270, TCP, raw, 208, C2S, 192.168.10.8:2036, 192.168.10.16:445, 301:2:1, allow
07/06-18:20:28.789817, 7911656, TCP, raw, 1500, S2C, 54.192.37.132:80, 192.168.10.17:51134, 301:1:1, allow
07/06-18:20:28.791615, 7911672, TCP, raw, 1500, S2C, 72.21.91.188:80, 192.168.10.17:36372, 301:1:1, allow
07/06-18:20:28.825225, 7911779, TCP, raw, 1500, S2C, 52.84.26.227:80, 192.168.10.17:38906, 301:1:1, allow
07/06-18:20:29.015805, 7912167, TCP, raw, 1500, S2C, 151.101.20.222:80, 192.168.10.17:49205, 301:1:1, allow
07/06-18:20:29.702400, 7913016, TCP, raw, 1500, S2C, 151.101.116.203:80, 192.168.10.17:53789, 301:1:1, allow
07/06-18:21:04.320365, 7925556, TCP, raw, 208, C2S, 192.168.10.8:2050, 192.168.10.17:445, 301:1:1, allow
07/06-18:21:56.631259, 7938714, TCP, raw, 228, C2S, 192.168.10.9:8487, 209.182.132.11:443, 301:2:1, allow
07/06-18:21:59.918000, 7940484, TCP, raw, 208, C2S, 192.168.10.8:2064, 192.168.10.19:445, 301:1:1, allow
07/06-18:23:07.251056, 7969719, TCP, raw, 208, C2S, 192.168.10.8:2080, 192.168.10.50:445, 301:2:1, allow
07/06-18:23:21.893571, 7976188, TCP, raw, 52, C2S, 192.168.10.25:53323, 38.69.238.34:80, 301:1:1, allow
07/06-18:23:57.434887, 7992465, TCP, raw, 40, C2S, 192.168.10.51:49681, 104.20.79.168:80, 301:1:1, allow
07/06-18:23:57.435998, 7992476, TCP, raw, 40, C2S, 192.168.10.51:49684, 104.20.79.168:80, 301:1:1, allow
07/06-18:23:57.440631, 7992539, TCP, raw, 40, C2S, 192.168.10.51:34127, 104.20.78.168:80, 301:1:1, allow
07/06-18:23:57.441650, 7992549, TCP, raw, 40, C2S, 192.168.10.51:34115, 104.20.78.168:80, 301:1:1, allow
07/06-18:24:13.717982, 8000576, UDP, raw, 328, C2S, 192.168.10.8:56564, 192.168.10.5:39113, 301:2:1, allow
07/06-18:25:33.676864, 8021176, TCP, raw, 1500, S2C, 23.212.97.224:80, 192.168.10.19:39664, 301:1:1, allow
07/06-18:25:34.190133, 8021901, TCP, raw, 1500, S2C, 195.248.250.150:80, 192.168.10.19:43978, 301:1:1, allow
07/06-18:26:15.890476, 8034524, TCP, raw, 208, C2S, 192.168.10.8:2224, 192.168.10.9:445, 301:1:1, allow
07/06-18:26:15.890484, 8034526, TCP, raw, 208, C2S, 192.168.10.8:2225, 192.168.10.9:1025, 301:1:1, allow
07/06-18:26:15.890532, 8034530, TCP, raw, 208, C2S, 192.168.10.8:2227, 192.168.10.9:1027, 301:1:1, allow
07/06-18:26:37.375304, 8040094, TCP, raw, 1500, S2C, 213.133.105.188:443, 192.168.10.19:52315, 301:1:1, allow
07/06-18:27:53.467022, 8055365, TCP, raw, 208, C2S, 192.168.10.8:2287, 192.168.10.12:445, 301:1:1, allow
07/06-18:28:55.024712, 8065431, UDP, raw, 328, C2S, 192.168.10.8:45297, 192.168.10.14:40097, 301:1:1, allow
07/06-18:28:57.879510, 8066794, UDP, raw, 328, C2S, 192.168.10.8:45297, 192.168.10.14:39487, 301:1:1, allow
07/06-18:29:17.753997, 8072380, UDP, raw, 328, C2S, 192.168.10.8:42761, 192.168.10.15:32917, 301:2:1, allow
07/06-18:29:20.608789, 8072858, UDP, raw, 328, C2S, 192.168.10.8:42761, 192.168.10.15:39106, 301:2:1, allow
07/06-18:29:33.947010, 8077716, TCP, raw, 208, C2S, 192.168.10.8:2317, 192.168.10.16:445, 301:2:1, allow
07/06-18:30:29.516327, 8091723, TCP, raw, 208, C2S, 192.168.10.8:2342, 192.168.10.17:445, 301:1:1, allow
07/06-18:31:25.083843, 8115362, TCP, raw, 208, C2S, 192.168.10.8:2354, 192.168.10.19:445, 301:1:1, allow
07/06-18:31:39.011719, 8117380, TCP, raw, 253, C2S, 192.168.10.19:52369, 213.133.105.188:443, 301:1:1, allow
07/06-18:31:44.421504, 8119903, TCP, raw, 1500, S2C, 205.251.251.126:80, 192.168.10.19:35212, 301:1:1, allow
07/06-18:32:33.973748, 8136715, TCP, raw, 208, C2S, 192.168.10.8:2372, 192.168.10.50:445, 301:2:1, allow
07/06-18:33:39.934866, 8155262, UDP, raw, 328, C2S, 192.168.10.8:50194, 192.168.10.5:41112, 301:2:1, allow
07/06-18:33:53.638230, 8165473, TCP, raw, 1500, S2C, 151.101.116.249:80, 192.168.10.16:53812, 301:1:1, allow
07/06-18:35:28.666371, 8240187, TCP, raw, 208, C2S, 192.168.10.8:2552, 192.168.10.9:445, 301:1:1, allow
07/06-18:35:28.666382, 8240189, TCP, raw, 208, C2S, 192.168.10.8:2553, 192.168.10.9:1025, 301:1:1, allow
07/06-18:35:28.666387, 8240195, TCP, raw, 208, C2S, 192.168.10.8:2555, 192.168.10.9:1027, 301:1:1, allow
07/06-18:37:06.447399, 8264375, TCP, raw, 208, C2S, 192.168.10.8:2630, 192.168.10.12:445, 301:1:1, allow
07/06-18:37:19.592695, 8270948, TCP, raw, 166, C2S, 192.168.10.8:2694, 54.175.106.66:443, 301:1:1, allow
07/06-18:37:47.909432, 8287906, TCP, raw, 1500, S2C, 184.29.128.170:80, 192.168.10.19:59034, 301:1:1, allow
07/06-18:37:51.171204, 8289783, TCP, raw, 1500, S2C, 205.251.251.126:80, 192.168.10.19:35400, 301:1:1, allow
07/06-18:38:08.483771, 8308121, UDP, raw, 328, C2S, 192.168.10.8:54904, 192.168.10.14:30723, 301:1:1, allow
07/06-18:38:11.053923, 8308547, UDP, raw, 328, C2S, 192.168.10.8:54904, 192.168.10.14:33330, 301:1:1, allow
07/06-18:38:29.968042, 8315741, UDP, raw, 328, C2S, 192.168.10.8:56639, 192.168.10.15:33202, 301:2:1, allow
07/06-18:38:32.538202, 8315961, UDP, raw, 328, C2S, 192.168.10.8:56639, 192.168.10.15:35623, 301:2:1, allow
07/06-18:38:45.816128, 8321084, TCP, raw, 208, C2S, 192.168.10.8:2941, 192.168.10.16:445, 301:2:1, allow
07/06-18:39:41.278417, 8336660, TCP, raw, 208, C2S, 192.168.10.8:3029, 192.168.10.17:445, 301:1:1, allow
07/06-18:40:36.732738, 8351815, TCP, raw, 208, C2S, 192.168.10.8:3084, 192.168.10.19:445, 301:1:1, allow
07/06-18:41:41.809647, 8383642, TCP, raw, 208, C2S, 192.168.10.8:3164, 192.168.10.50:445, 301:2:1, allow
07/06-18:42:47.438381, 8408699, UDP, raw, 328, C2S, 192.168.10.8:45367, 192.168.10.5:39091, 301:2:1, allow
07/06-18:44:40.716331, 8449891, TCP, raw, 208, C2S, 192.168.10.8:3415, 192.168.10.9:1025, 301:1:1, allow
07/06-18:44:40.716338, 8449893, TCP, raw, 208, C2S, 192.168.10.8:3414, 192.168.10.9:445, 301:1:1, allow
07/06-18:44:40.716368, 8449897, TCP, raw, 208, C2S, 192.168.10.8:3417, 192.168.10.9:1027, 301:1:1, allow
07/06-18:45:03.763128, 8464218, TCP, raw, 166, C2S, 192.168.10.8:3536, 184.73.254.86:443, 301:1:1, allow
07/06-18:45:03.767523, 8464233, TCP, raw, 166, C2S, 192.168.10.8:3535, 184.73.254.86:443, 301:1:1, allow
07/06-18:50:37.326106, 8529008, TCP, raw, 288, C2S, 192.168.10.8:1146, 151.101.118.83:443, 301:1:1, allow
07/06-19:02:02.613349, 8657272, TCP, raw, 231, C2S, 192.168.10.14:51086, 209.182.132.11:443, 301:2:1, allow
07/06-19:07:25.729119, 8683346, TCP, raw, 557, C2S, 192.168.10.15:60726, 52.203.123.156:443, 301:1:1, allow
07/06-19:07:27.363847, 8683381, TCP, raw, 200, C2S, 192.168.10.51:53464, 162.213.33.50:443, 301:1:1, allow
07/06-19:11:38.960552, 8711441, TCP, raw, 1500, S2C, 4.16.74.142:80, 192.168.10.16:56454, 301:1:1, allow
07/06-19:11:39.199744, 8711630, TCP, raw, 1500, S2C, 52.84.28.7:80, 192.168.10.16:48408, 301:1:1, allow
07/06-19:11:39.307221, 8711772, TCP, raw, 1500, S2C, 165.254.34.16:80, 192.168.10.16:35508, 301:1:1, allow
07/06-19:11:39.403218, 8711937, TCP, raw, 1500, S2C, 151.101.116.175:80, 192.168.10.16:46202, 301:1:1, allow
07/06-19:11:39.967987, 8712707, TCP, raw, 1500, S2C, 4.16.74.142:80, 192.168.10.16:56532, 301:1:1, allow
07/06-19:27:31.819754, 8868310, TCP, raw, 1500, S2C, 151.101.193.34:80, 192.168.10.51:55638, 301:1:1, allow
07/06-19:27:31.882977, 8868502, TCP, raw, 1500, S2C, 52.84.29.100:80, 192.168.10.51:36329, 301:1:1, allow
07/06-19:27:33.272377, 8870660, TCP, raw, 1500, S2C, 151.101.20.175:80, 192.168.10.51:42372, 301:1:1, allow
07/06-19:27:35.234450, 8873818, TCP, raw, 1500, S2C, 54.192.48.125:80, 192.168.10.51:36276, 301:1:1, allow
07/06-19:30:59.491970, 8908036, TCP, raw, 1500, S2C, 52.84.64.229:80, 192.168.10.17:37838, 301:1:1, allow
07/06-19:33:14.386222, 8939546, TCP, raw, 1500, S2C, 151.101.65.34:80, 192.168.10.12:32958, 301:1:1, allow
07/06-19:33:14.505030, 8939787, TCP, raw, 1500, S2C, 151.101.193.34:80, 192.168.10.12:51780, 301:1:1, allow
07/06-19:33:14.528914, 8939882, TCP, raw, 1500, S2C, 151.101.193.34:80, 192.168.10.12:51794, 301:1:1, allow
07/06-19:33:15.825829, 8941253, TCP, raw, 1500, S2C, 52.84.64.84:80, 192.168.10.12:43656, 301:2:1, allow
07/06-19:33:19.854594, 8948886, TCP, raw, 1500, S2C, 23.99.206.151:80, 192.168.10.12:53340, 301:2:1, allow
07/06-19:33:22.023007, 8950213, TCP, raw, 1500, S2C, 69.172.216.55:80, 192.168.10.12:43378, 301:2:1, allow
07/06-19:34:26.336372, 8964152, TCP, raw, 890, C2S, 192.168.10.8:2104, 193.105.46.25:443, 301:2:1, allow
07/06-19:40:42.464873, 9061519, TCP, raw, 52, S2C, 23.60.139.27:80, 192.168.10.25:53726, 301:1:1, allow
07/06-19:45:53.134327, 9095946, TCP, raw, 40, C2S, 192.168.10.8:2218, 99.192.248.32:80, 301:1:1, allow
07/06-19:45:53.182228, 9095972, TCP, raw, 40, C2S, 192.168.10.8:2215, 99.192.248.32:80, 301:1:1, allow
07/06-19:47:26.910974, 9124434, TCP, raw, 52, S2C, 23.61.187.27:80, 192.168.10.25:53760, 301:1:1, allow
07/06-19:50:34.634572, 9160454, TCP, raw, 52, C2S, 192.168.10.19:43037, 23.208.70.178:80, 301:1:1, allow
07/06-19:50:34.910615, 9160696, TCP, raw, 1500, S2C, 72.246.43.48:80, 192.168.10.19:51653, 301:1:1, allow
07/06-19:50:34.910892, 9160700, TCP, raw, 1500, S2C, 72.246.43.48:80, 192.168.10.19:51654, 301:1:1, allow
07/06-19:50:34.929470, 9160781, TCP, raw, 1500, S2C, 72.246.43.48:80, 192.168.10.19:51657, 301:1:1, allow
07/06-19:50:37.771057, 9163266, TCP, raw, 1500, S2C, 52.84.8.26:80, 192.168.10.19:49110, 301:1:1, allow
07/06-19:52:46.717387, 9193089, TCP, raw, 1500, S2C, 52.84.57.32:80, 192.168.10.19:41184, 301:1:1, allow
07/06-19:53:30.847292, 9203935, TCP, raw, 1500, S2C, 52.84.63.92:80, 192.168.10.16:46698, 301:1:1, allow
07/06-19:53:31.106362, 9204460, TCP, raw, 1500, S2C, 52.84.63.92:80, 192.168.10.16:46708, 301:1:1, allow
07/06-19:53:32.191205, 9204951, TCP, raw, 1500, S2C, 52.84.63.34:80, 192.168.10.16:51986, 301:1:1, allow
07/06-19:53:32.268292, 9205039, TCP, raw, 1500, S2C, 52.84.63.146:80, 192.168.10.16:56594, 301:1:1, allow
07/06-19:54:25.334793, 9222362, TCP, raw, 1500, S2C, 151.101.129.129:80, 192.168.10.19:57443, 301:1:1, allow
07/06-19:54:25.336068, 9222376, TCP, raw, 1500, S2C, 151.101.129.129:80, 192.168.10.19:57442, 301:1:1, allow
07/06-19:54:25.613149, 9223193, TCP, raw, 1500, S2C, 151.101.1.129:80, 192.168.10.19:33749, 301:1:1, allow
07/06-19:54:25.828540, 9223896, TCP, raw, 1500, S2C, 151.101.193.129:80, 192.168.10.19:38125, 301:1:1, allow
07/06-19:58:24.409323, 9265786, TCP, raw, 1500, S2C, 23.194.110.47:80, 192.168.10.19:55273, 301:1:1, allow
07/06-19:58:24.411148, 9265806, TCP, raw, 52, C2S, 192.168.10.19:55275, 23.194.110.47:80, 301:1:1, allow
07/06-19:58:24.413204, 9265829, TCP, raw, 52, C2S, 192.168.10.19:55274, 23.194.110.47:80, 301:1:1, allow
07/06-19:58:24.415138, 9265849, TCP, raw, 52, C2S, 192.168.10.19:55277, 23.194.110.47:80, 301:1:1, allow
07/06-19:58:24.417261, 9265868, TCP, raw, 1500, S2C, 23.194.110.47:80, 192.168.10.19:55276, 301:1:1, allow
07/06-19:58:24.419257, 9265886, TCP, raw, 1500, S2C, 23.194.110.47:80, 192.168.10.19:55278, 301:1:1, allow
07/06-19:58:39.961485, 9281364, TCP, raw, 166, C2S, 192.168.10.14:51999, 104.88.12.52:443, 301:2:1, allow
